ticket_id,created_date,created_timestamp,ticket_type,ticket_subject,ticket_description,ticket_status,resolution,ticket_priority,ticket_channel,channel_raw,is_self_serve,product_area,customer_segment,resolution_outcome,resolved_by_automation,first_response_time_minutes,time_to_resolution_minutes,agent_id,cost_per_ticket_usd,csat_responded,customer_satisfaction_rating,reopened,country,device_type
TCK103001,2026-04-22,2026-04-22T08:16:00,Billing Inquiry,Tax calculation looks incorrect,Customer noticed the tax amount on their invoice seems incorrect for their region.,Closed,Tax calculation reviewed and corrected based on updated billing address.,Medium,Chatbot,self_serve_bot,True,billing,paid_premium,abandoned,False,0.56,42.89,,0.51,True,1.0,False,IN,Desktop
TCK120083,2026-04-22,2026-04-22T19:23:00,General Inquiry,Question about data privacy,Customer has questions regarding how their data is used and stored.,Pending Customer Response,,Low,Community Forum,community_forum,True,general_inquiry,paid_premium,unresolved,False,36.74,,AG1130,0.6,False,,False,UK,Desktop
TCK122809,2026-04-22,2026-04-22T03:04:00,Billing Inquiry,Unable to update payment method,Customer is unable to update their credit card details on the billing page.,Pending Customer Response,,Low,Community Forum,community_forum,True,billing,paid_premium,unresolved,False,181.48,,AG1118,0.35,False,,False,DE,Desktop
TCK118315,2026-04-22,2026-04-22T15:54:00,Returns/Refunds,Refund amount lower than expected,Customer noticed their refund amount was lower than the original purchase price.,Closed,Refund discrepancy traced to a partial restocking fee; explained to customer.,Medium,Phone,phone,False,returns_refunds,free,resolved_agent,False,2.47,118.93,AG1009,6.25,False,,True,UK,Desktop
TCK122753,2026-04-22,2026-04-22T23:40:00,Technical Issue,Feature not loading correctly,Customer states a specific feature fails to load and shows a blank screen.,Closed,Cleared browser cache and the feature loaded successfully afterward.,Critical,Chatbot,self_serve_bot,True,technical_issue,paid_basic,resolved_bot,True,0.55,5.58,,0.14,False,,False,IN,Desktop
TCK122985,2026-04-22,2026-04-22T17:23:00,Returns/Refunds,Return label not received,Customer has not received the return shipping label they requested.,Closed,Return label resent and delivery confirmed via tracking.,Medium,Chat,live_chat_agent,False,returns_refunds,paid_premium,resolved_agent,False,0.71,181.58,AG1173,6.86,True,2.0,False,US,Mobile
TCK144233,2026-04-24,2026-04-24T02:55:00,Technical Issue,Unable to log in to account,Customer is unable to log in despite entering correct credentials and resetting password.,Closed,Reset password link was resent and login issue was resolved.,Medium,Chatbot,self_serve_bot,True,technical_issue,paid_basic,resolved_bot,True,0.37,2.04,,0.12,True,4.0,False,AU,Mobile
TCK137213,2026-04-24,2026-04-24T02:34:00,Returns/Refunds,Requesting return for unwanted item,Customer wants to return an item they no longer want.,Closed,Return approved and shipping label sent to customer's email.,Medium,Chatbot,self_serve_bot,True,returns_refunds,enterprise,abandoned,False,1.44,55.28,,0.83,True,2.0,False,BR,Desktop
TCK116750,2026-04-26,2026-04-26T13:47:00,General Inquiry,General navigation help,Customer needs general help navigating the website or app.,Closed,Provided navigation guidance and confirmed issue was resolved.,Medium,Chat,live_chat_agent,False,general_inquiry,free,resolved_agent,False,8.55,33.01,AG1147,2.56,True,5.0,False,UK,Desktop
TCK146358,2026-04-27,2026-04-27T22:39:00,Returns/Refunds,Refund amount lower than expected,Customer noticed their refund amount was lower than the original purchase price.,Closed,Refund discrepancy traced to a partial restocking fee; explained to customer.,High,Chat,live_chat_agent,False,returns_refunds,paid_basic,resolved_agent,False,1.11,6.92,AG1038,3.01,False,,False,IN,Tablet
TCK126335,2026-04-28,2026-04-28T13:04:00,Billing Inquiry,Unable to update payment method,Customer is unable to update their credit card details on the billing page.,Closed,Payment method updated successfully after clearing a stale card record.,Low,Email,email,False,billing,free,resolved_agent,False,63.85,118.53,AG1186,3.23,False,,False,CA,Desktop
TCK145307,2026-04-28,2026-04-28T07:28:00,Shipping Issue,Order stuck in customs,Customer's international order appears stuck in customs clearance.,Open,,Medium,Chatbot,self_serve_bot,True,shipping,paid_basic,unresolved,False,1.29,,AG1024,0.12,False,,False,CA,Mobile
TCK146915,2026-04-28,2026-04-28T21:23:00,Billing Inquiry,Discrepancy in billed amount,Customer believes the amount billed does not match their selected plan.,Closed,Billing discrepancy traced to a plan change mid-cycle; prorated correctly and explained.,Low,Community Forum,community_forum,True,billing,paid_basic,resolved_bot,True,116.24,118.16,,0.21,True,5.0,False,FR,Desktop
TCK105803,2026-04-28,2026-04-28T07:13:00,Billing Inquiry,Tax calculation looks incorrect,Customer noticed the tax amount on their invoice seems incorrect for their region.,Closed,Tax calculation reviewed and corrected based on updated billing address.,Low,Chat,live_chat_agent,False,billing,paid_premium,resolved_agent,False,2.97,98.3,AG1070,6.98,False,,False,IN,Desktop
TCK117820,2026-04-28,2026-04-28T08:24:00,Technical Issue,Mobile app freezes randomly,Customer's mobile app freezes intermittently during normal use.,Closed,Freezing issue resolved with the latest mobile app patch update.,High,Community Forum,community_forum,True,account_access,paid_premium,resolved_bot,True,75.9,82.86,,0.64,False,,False,DE,Desktop
TCK146638,2026-04-28,2026-04-28T11:09:00,Technical Issue,Mobile app freezes randomly,Customer's mobile app freezes intermittently during normal use.,Closed,Freezing issue resolved with the latest mobile app patch update.,High,Chatbot,self_serve_bot,True,account_access,free,abandoned,False,0.36,6.29,,0.11,False,,False,BR,Desktop
TCK148609,2026-04-29,2026-04-29T18:24:00,Returns/Refunds,Refund amount lower than expected,Customer noticed their refund amount was lower than the original purchase price.,Closed,Refund discrepancy traced to a partial restocking fee; explained to customer.,Medium,Chat,live_chat_agent,False,returns_refunds,paid_premium,resolved_agent,False,0.61,41.61,AG1197,4.89,False,,False,FR,Mobile
TCK104817,2026-04-29,2026-04-29T18:41:00,General Inquiry,Asking about loyalty program,Customer is asking about eligibility for the loyalty/rewards program.,Pending Customer Response,,Medium,Chatbot,self_serve_bot,True,general_inquiry,paid_basic,unresolved,False,0.11,,AG1129,0.12,False,,False,CA,Desktop
TCK144743,2026-04-30,2026-04-30T16:24:00,Returns/Refunds,Refund not yet processed,Customer returned an item weeks ago but has not received their refund.,Closed,Refund was located and processing delay was resolved; refund issued.,Medium,Email,email,False,returns_refunds,paid_basic,resolved_agent,False,194.63,263.89,AG1020,3.25,False,,False,US,Mobile
TCK105572,2026-04-30,2026-04-30T12:56:00,Billing Inquiry,Tax calculation looks incorrect,Customer noticed the tax amount on their invoice seems incorrect for their region.,Closed,Tax calculation reviewed and corrected based on updated billing address.,High,Phone,phone,False,billing,paid_premium,resolved_agent,False,8.94,64.31,AG1104,13.29,True,5.0,False,BR,Desktop
TCK124390,2026-04-30,2026-04-30T11:40:00,Technical Issue,Feature not loading correctly,Customer states a specific feature fails to load and shows a blank screen.,Closed,Cleared browser cache and the feature loaded successfully afterward.,Medium,Chat,live_chat_agent,False,account_access,paid_basic,resolved_agent,False,4.46,107.79,AG1018,5.54,True,4.0,False,DE,Mobile
TCK100292,2026-04-30,2026-04-30T08:25:00,Shipping Issue,Missing item from order,Customer's order arrived with one or more items missing.,Open,,Critical,Community Forum,community_forum,True,shipping,paid_premium,unresolved,False,349.25,,AG1166,0.33,False,,False,UK,Desktop
TCK142583,2026-05-01,2026-05-01T14:41:00,Billing Inquiry,Unexpected charge on invoice,Customer noticed an unexpected charge on their most recent invoice and wants clarification.,Closed,Charge was explained as a prorated upgrade fee; customer acknowledged and closed.,Low,Chat,live_chat_agent,False,billing,enterprise,resolved_agent,False,2.51,23.09,AG1197,9.37,False,,False,UK,Desktop
TCK134304,2026-05-01,2026-05-01T15:16:00,Billing Inquiry,Unable to update payment method,Customer is unable to update their credit card details on the billing page.,Closed,Payment method updated successfully after clearing a stale card record.,Medium,Chatbot,self_serve_bot,True,billing,paid_premium,resolved_bot,True,0.11,1.08,,0.08,False,,False,UK,Mobile
TCK105582,2026-05-01,2026-05-01T20:07:00,Technical Issue,Page stuck on loading screen,Customer's page remains on a loading spinner indefinitely without resolving.,Open,,Critical,Chatbot,self_serve_bot,True,account_access,paid_premium,escalated_to_agent,False,0.21,,AG1166,4.77,False,,False,CA,Mobile
TCK137866,2026-05-02,2026-05-02T21:35:00,Billing Inquiry,Refund request for duplicate charge,Customer was charged twice for the same billing cycle and is requesting a refund.,Closed,Duplicate charge identified and refund was processed within 5-7 business days.,Low,Chatbot,self_serve_bot,True,billing,free,resolved_bot,True,0.82,1.69,,0.13,False,,False,IN,Tablet
TCK128593,2026-05-02,2026-05-02T18:14:00,General Inquiry,General feedback about service,Customer is providing general feedback about their experience.,Closed,Thanked customer for feedback and logged it for the product team.,Medium,Chatbot,self_serve_bot,True,general_inquiry,paid_premium,resolved_bot,True,0.33,0.8,,0.2,False,,False,FR,Mobile
TCK113538,2026-05-03,2026-05-03T05:44:00,Technical Issue,Error code 500 when saving changes,Customer receives a server error when attempting to save their work.,Closed,"Backend service was restarted, resolving the server error.",Medium,Email,email,False,technical_issue,free,resolved_agent,False,168.64,289.38,AG1087,3.95,True,4.0,False,US,Tablet
TCK106059,2026-05-03,2026-05-03T14:31:00,Technical Issue,Integration with third-party tool failing,Customer cannot connect their account to a third-party integration tool.,Closed,Reconnected the integration using updated API credentials.,High,Phone,phone,False,technical_issue,enterprise,resolved_agent,False,3.53,12.42,AG1082,15.51,False,,False,CA,Mobile
TCK115291,2026-05-03,2026-05-03T08:43:00,Technical Issue,Sync error between devices,Customer's data is not syncing properly between the desktop and mobile app.,Closed,Sync issue fixed after forcing a manual refresh on both devices.,Low,Community Forum,community_forum,True,technical_issue,paid_basic,resolved_bot,True,53.64,53.71,,0.38,False,,True,AU,Mobile
TCK127098,2026-05-03,2026-05-03T10:11:00,Returns/Refunds,Return window question,Customer is asking whether their item still qualifies for return.,Closed,Confirmed item is within return window and proceeded with return.,High,Chat,live_chat_agent,False,returns_refunds,enterprise,resolved_agent,False,3.72,84.02,AG1153,11.81,True,4.0,False,IN,Desktop
TCK100314,2026-05-04,2026-05-04T00:01:00,Shipping Issue,Missing item from order,Customer's order arrived with one or more items missing.,Closed,Missing item shipped separately at no additional cost.,Medium,Chatbot,self_serve_bot,True,shipping,paid_basic,abandoned,False,0.35,82.67,,0.15,True,3.0,False,DE,Mobile
TCK114487,2026-05-04,2026-05-04T08:38:00,Technical Issue,App crashes on launch,Customer reports the application crashes immediately after opening it on their device.,Closed,Issue resolved by clearing cache and reinstalling the application.,Critical,Email,email,False,account_access,free,resolved_agent,False,337.38,349.89,AG1090,3.16,True,5.0,False,AU,Mobile
TCK117523,2026-05-04,2026-05-04T18:54:00,General Inquiry,How to close account,Customer wants to know the steps to close their account.,Closed,Provided account closure steps and confirmed customer's request.,Low,Chatbot,self_serve_bot,True,general_inquiry,paid_basic,resolved_bot,True,0.22,3.22,,0.37,False,,False,BR,Mobile
TCK115914,2026-05-04,2026-05-04T09:27:00,Returns/Refunds,Return label not received,Customer has not received the return shipping label they requested.,Pending Customer Response,,Medium,Chatbot,self_serve_bot,True,returns_refunds,enterprise,escalated_to_agent,False,0.1,,AG1053,5.62,False,,False,UK,Desktop
TCK100725,2026-05-05,2026-05-05T00:06:00,Returns/Refunds,Return window question,Customer is asking whether their item still qualifies for return.,Pending Customer Response,,Low,Community Forum,community_forum,True,returns_refunds,paid_premium,unresolved,False,291.63,,AG1115,0.24,False,,False,IN,Desktop
TCK134657,2026-05-05,2026-05-05T05:07:00,Returns/Refunds,Exchange request for wrong size,Customer wants to exchange an item for a different size.,Closed,Exchange processed and correct size shipped at no extra cost.,Medium,Chatbot,self_serve_bot,True,returns_refunds,paid_premium,resolved_bot,True,0.64,5.69,,0.51,True,5.0,False,FR,Desktop
TCK109427,2026-05-06,2026-05-06T13:01:00,Returns/Refunds,Refund not yet processed,Customer returned an item weeks ago but has not received their refund.,Closed,Refund was located and processing delay was resolved; refund issued.,Medium,Chatbot,self_serve_bot,True,returns_refunds,paid_basic,abandoned,False,0.68,143.94,,0.18,False,,False,BR,Mobile
TCK101406,2026-05-06,2026-05-06T22:02:00,Technical Issue,Error code 500 when saving changes,Customer receives a server error when attempting to save their work.,Closed,"Backend service was restarted, resolving the server error.",Low,Chatbot,self_serve_bot,True,account_access,paid_basic,resolved_bot,True,0.26,4.09,,0.31,False,,False,UK,Mobile
TCK143281,2026-05-06,2026-05-06T04:23:00,Technical Issue,App crashes on launch,Customer reports the application crashes immediately after opening it on their device.,Closed,Issue resolved by clearing cache and reinstalling the application.,Medium,Chatbot,self_serve_bot,True,account_access,enterprise,resolved_bot,True,0.16,2.42,,0.83,False,,False,AU,Mobile
TCK148525,2026-05-06,2026-05-06T08:05:00,Returns/Refunds,Return label not received,Customer has not received the return shipping label they requested.,Closed,Return label resent and delivery confirmed via tracking.,Medium,Chatbot,self_serve_bot,True,returns_refunds,paid_premium,resolved_bot,True,0.68,7.25,,0.15,False,,False,AU,Desktop
TCK118471,2026-05-06,2026-05-06T06:52:00,Technical Issue,Unable to log in to account,Customer is unable to log in despite entering correct credentials and resetting password.,Closed,Reset password link was resent and login issue was resolved.,Low,Email,email,False,account_access,paid_premium,resolved_agent,False,171.54,184.43,AG1144,5.9,False,,False,DE,Tablet
TCK121622,2026-05-07,2026-05-07T11:20:00,General Inquiry,How to close account,Customer wants to know the steps to close their account.,Closed,Provided account closure steps and confirmed customer's request.,High,Chatbot,self_serve_bot,True,general_inquiry,paid_basic,resolved_bot,True,0.14,0.64,,0.1,False,,False,IN,Desktop
TCK122949,2026-05-07,2026-05-07T01:08:00,Billing Inquiry,Tax calculation looks incorrect,Customer noticed the tax amount on their invoice seems incorrect for their region.,Closed,Tax calculation reviewed and corrected based on updated billing address.,Medium,Chat,live_chat_agent,False,billing,free,resolved_agent,False,2.69,47.82,AG1000,5.89,True,4.0,False,BR,Mobile
TCK139530,2026-05-08,2026-05-08T16:51:00,General Inquiry,Asking about company policies,Customer wants clarification on a specific company policy.,Open,,Low,Chatbot,self_serve_bot,True,general_inquiry,free,escalated_to_agent,False,0.11,,AG1017,4.36,False,,False,AU,Desktop
TCK142090,2026-05-08,2026-05-08T22:33:00,Shipping Issue,Delayed shipment,Customer's order is significantly delayed beyond the estimated delivery window.,Closed,Provided updated delivery estimate and proactive discount for the delay.,Medium,Chatbot,self_serve_bot,True,shipping,free,resolved_bot,True,0.11,0.51,,0.23,True,5.0,False,CA,Tablet
TCK121558,2026-05-08,2026-05-08T16:40:00,Billing Inquiry,Unexpected charge on invoice,Customer noticed an unexpected charge on their most recent invoice and wants clarification.,Closed,Charge was explained as a prorated upgrade fee; customer acknowledged and closed.,Medium,Community Forum,community_forum,True,billing,free,resolved_bot,True,16.91,18.82,,0.12,True,5.0,False,CA,Mobile
TCK141836,2026-05-09,2026-05-09T06:26:00,Technical Issue,Page stuck on loading screen,Customer's page remains on a loading spinner indefinitely without resolving.,Closed,Page load issue resolved after updating the app to the latest version.,Medium,Email,email,False,account_access,enterprise,resolved_agent,False,24.01,35.07,AG1125,8.82,False,,False,CA,Desktop
TCK123444,2026-05-09,2026-05-09T01:12:00,Technical Issue,Error code 500 when saving changes,Customer receives a server error when attempting to save their work.,Closed,"Backend service was restarted, resolving the server error.",Low,Phone,phone,False,technical_issue,paid_basic,resolved_agent,False,2.79,53.5,AG1021,13.85,False,,False,DE,Desktop
TCK108383,2026-05-09,2026-05-09T03:24:00,Billing Inquiry,Refund request for duplicate charge,Customer was charged twice for the same billing cycle and is requesting a refund.,Closed,Duplicate charge identified and refund was processed within 5-7 business days.,Critical,Community Forum,community_forum,True,billing,paid_premium,resolved_bot,True,92.5,96.05,,0.53,False,,False,DE,Mobile
TCK108037,2026-05-09,2026-05-09T05:57:00,Shipping Issue,Package marked delivered but not received,Customer's tracking shows delivered status but they have not received the package.,Open,,Medium,Chatbot,self_serve_bot,True,shipping,free,unresolved,False,0.31,,AG1099,0.34,False,,False,DE,Mobile
TCK146547,2026-05-10,2026-05-10T16:12:00,Returns/Refunds,Requesting return for unwanted item,Customer wants to return an item they no longer want.,Closed,Return approved and shipping label sent to customer's email.,High,Email,email,False,returns_refunds,enterprise,resolved_agent,False,38.86,40.13,AG1050,14.74,True,5.0,False,BR,Mobile
TCK124381,2026-05-10,2026-05-10T19:18:00,General Inquiry,How to contact support faster,Customer is asking the best way to reach support for faster help.,Closed,Shared fastest support contact channels and expected response times.,Low,Phone,phone,False,general_inquiry,enterprise,resolved_agent,False,1.78,12.66,AG1013,19.71,False,,False,BR,Tablet
TCK110557,2026-05-10,2026-05-10T07:32:00,Technical Issue,Mobile app freezes randomly,Customer's mobile app freezes intermittently during normal use.,Closed,Freezing issue resolved with the latest mobile app patch update.,Medium,Chatbot,self_serve_bot,True,account_access,free,resolved_bot,True,0.5,1.32,,0.36,False,,False,AU,Desktop
TCK141870,2026-05-10,2026-05-10T17:46:00,Technical Issue,Sync error between devices,Customer's data is not syncing properly between the desktop and mobile app.,Open,,Medium,Chat,live_chat_agent,False,account_access,paid_basic,unresolved,False,3.28,,AG1066,3.63,False,,False,BR,Mobile
TCK126235,2026-05-10,2026-05-10T13:56:00,Technical Issue,Error code 500 when saving changes,Customer receives a server error when attempting to save their work.,Pending Customer Response,,High,Community Forum,community_forum,True,technical_issue,enterprise,escalated_to_agent,False,19.35,,AG1088,9.96,False,,True,UK,Mobile
TCK101122,2026-05-11,2026-05-11T13:26:00,Technical Issue,Sync error between devices,Customer's data is not syncing properly between the desktop and mobile app.,Closed,Sync issue fixed after forcing a manual refresh on both devices.,Medium,Community Forum,community_forum,True,technical_issue,paid_premium,resolved_bot,True,47.77,48.89,,0.63,False,,False,DE,Desktop
TCK129487,2026-05-11,2026-05-11T11:52:00,Technical Issue,Integration with third-party tool failing,Customer cannot connect their account to a third-party integration tool.,Closed,Reconnected the integration using updated API credentials.,Low,Chatbot,self_serve_bot,True,technical_issue,paid_premium,resolved_bot,True,0.4,0.86,,0.5,True,5.0,False,CA,Mobile
TCK117840,2026-05-11,2026-05-11T15:33:00,Shipping Issue,Delayed shipment,Customer's order is significantly delayed beyond the estimated delivery window.,Closed,Provided updated delivery estimate and proactive discount for the delay.,Low,Phone,phone,False,shipping,free,resolved_agent,False,7.43,92.53,AG1137,10.21,False,,False,DE,Mobile
TCK114473,2026-05-11,2026-05-11T05:18:00,Technical Issue,App crashes on launch,Customer reports the application crashes immediately after opening it on their device.,Closed,Issue resolved by clearing cache and reinstalling the application.,Medium,Chat,live_chat_agent,False,technical_issue,enterprise,resolved_agent,False,18.11,99.96,AG1158,8.01,False,,True,IN,Mobile
TCK111449,2026-05-11,2026-05-11T12:58:00,Returns/Refunds,Requesting return for unwanted item,Customer wants to return an item they no longer want.,Closed,Return approved and shipping label sent to customer's email.,Low,Chatbot,self_serve_bot,True,returns_refunds,paid_basic,resolved_bot,True,0.15,1.3,,0.08,False,,False,FR,Desktop
TCK114158,2026-05-11,2026-05-11T21:13:00,Returns/Refunds,Restocking fee dispute,Customer is disputing a restocking fee applied to their return.,Closed,Restocking fee waived as a one-time courtesy.,Medium,Chatbot,self_serve_bot,True,returns_refunds,free,resolved_bot,True,0.11,7.22,,0.37,False,,False,UK,Mobile
TCK121613,2026-05-11,2026-05-11T12:34:00,General Inquiry,Question about data privacy,Customer has questions regarding how their data is used and stored.,Closed,Shared privacy policy details and answered customer's specific questions.,Low,Chatbot,self_serve_bot,True,general_inquiry,free,resolved_bot,True,0.22,2.48,,0.39,True,4.0,False,CA,Desktop
TCK106682,2026-05-12,2026-05-12T11:11:00,Returns/Refunds,Restocking fee dispute,Customer is disputing a restocking fee applied to their return.,Closed,Restocking fee waived as a one-time courtesy.,Medium,Chatbot,self_serve_bot,True,returns_refunds,paid_premium,resolved_bot,True,1.75,7.87,,0.16,False,,False,US,Mobile
TCK132058,2026-05-12,2026-05-12T15:12:00,Technical Issue,Feature not loading correctly,Customer states a specific feature fails to load and shows a blank screen.,Closed,Cleared browser cache and the feature loaded successfully afterward.,Medium,Chat,live_chat_agent,False,account_access,paid_basic,resolved_agent,False,1.69,35.4,AG1088,4.59,False,,False,DE,Desktop
TCK104064,2026-05-12,2026-05-12T05:16:00,Technical Issue,Integration with third-party tool failing,Customer cannot connect their account to a third-party integration tool.,Closed,Reconnected the integration using updated API credentials.,Low,Chat,live_chat_agent,False,technical_issue,enterprise,resolved_agent,False,1.56,115.45,AG1071,8.18,False,,False,AU,Desktop
TCK133675,2026-05-12,2026-05-12T21:35:00,Billing Inquiry,Refund request for duplicate charge,Customer was charged twice for the same billing cycle and is requesting a refund.,Closed,Duplicate charge identified and refund was processed within 5-7 business days.,High,Community Forum,community_forum,True,billing,paid_premium,resolved_bot,True,144.98,146.06,,0.17,False,,False,IN,Desktop
TCK131548,2026-05-12,2026-05-12T10:34:00,Returns/Refunds,Refund not yet processed,Customer returned an item weeks ago but has not received their refund.,Closed,Refund was located and processing delay was resolved; refund issued.,Medium,Email,email,False,returns_refunds,paid_basic,resolved_agent,False,39.3,48.1,AG1196,4.66,False,,False,DE,Tablet
TCK127092,2026-05-12,2026-05-12T11:54:00,General Inquiry,Asking about loyalty program,Customer is asking about eligibility for the loyalty/rewards program.,Open,,Low,Chatbot,self_serve_bot,True,general_inquiry,paid_premium,escalated_to_agent,False,1.05,,AG1113,3.84,False,,False,US,Tablet
TCK124669,2026-05-12,2026-05-12T08:21:00,Technical Issue,Sync error between devices,Customer's data is not syncing properly between the desktop and mobile app.,Pending Customer Response,,Critical,Community Forum,community_forum,True,technical_issue,paid_basic,unresolved,False,73.26,,AG1176,0.44,False,,False,UK,Mobile
TCK129282,2026-05-12,2026-05-12T02:51:00,Shipping Issue,Missing item from order,Customer's order arrived with one or more items missing.,Open,,Medium,Chatbot,self_serve_bot,True,shipping,paid_basic,escalated_to_agent,False,0.35,,AG1182,2.89,False,,False,AU,Desktop
TCK133451,2026-05-12,2026-05-12T13:07:00,Technical Issue,Page stuck on loading screen,Customer's page remains on a loading spinner indefinitely without resolving.,Pending Customer Response,,Medium,Chatbot,self_serve_bot,True,account_access,free,escalated_to_agent,False,0.59,,AG1098,5.3,False,,False,BR,Mobile
TCK136716,2026-05-13,2026-05-13T21:23:00,Shipping Issue,Tracking number not updating,Customer's tracking number has not updated in several days.,Closed,Carrier contacted; tracking updated and delivery confirmed shortly after.,Low,Email,email,False,shipping,free,resolved_agent,False,392.16,440.23,AG1015,6.65,True,4.0,False,BR,Mobile
TCK130242,2026-05-13,2026-05-13T10:18:00,Returns/Refunds,Exchange request for wrong size,Customer wants to exchange an item for a different size.,Pending Customer Response,,Low,Chatbot,self_serve_bot,True,returns_refunds,paid_premium,unresolved,False,1.8,,AG1012,0.41,False,,False,US,Mobile
TCK122373,2026-05-13,2026-05-13T12:45:00,General Inquiry,How to contact support faster,Customer is asking the best way to reach support for faster help.,Closed,Shared fastest support contact channels and expected response times.,High,Chatbot,self_serve_bot,True,general_inquiry,paid_premium,resolved_bot,True,0.78,1.3,,0.29,True,3.0,False,IN,Desktop
TCK101444,2026-05-13,2026-05-13T10:22:00,Billing Inquiry,Refund request for duplicate charge,Customer was charged twice for the same billing cycle and is requesting a refund.,Pending Customer Response,,High,Chatbot,self_serve_bot,True,billing,free,unresolved,False,0.63,,AG1160,0.2,False,,False,AU,Mobile
TCK112007,2026-05-14,2026-05-14T16:09:00,Technical Issue,Unable to log in to account,Customer is unable to log in despite entering correct credentials and resetting password.,Closed,Reset password link was resent and login issue was resolved.,Low,Chat,live_chat_agent,False,technical_issue,paid_premium,resolved_agent,False,1.8,4.38,AG1138,6.91,True,1.0,False,FR,Mobile
TCK122492,2026-05-14,2026-05-14T11:38:00,Technical Issue,App crashes on launch,Customer reports the application crashes immediately after opening it on their device.,Closed,Issue resolved by clearing cache and reinstalling the application.,Critical,Chat,live_chat_agent,False,account_access,free,resolved_agent,False,1.21,108.1,AG1097,2.6,True,3.0,False,CA,Desktop
TCK141693,2026-05-14,2026-05-14T23:36:00,Shipping Issue,Order stuck in customs,Customer's international order appears stuck in customs clearance.,Open,,Medium,Community Forum,community_forum,True,shipping,paid_premium,unresolved,False,122.14,,AG1153,0.5,False,,False,UK,Desktop
TCK144346,2026-05-14,2026-05-14T07:17:00,Shipping Issue,Damaged item received,Customer received their order but the item arrived damaged.,Closed,Replacement item shipped at no cost due to damage in transit.,Medium,Phone,phone,False,shipping,paid_premium,resolved_agent,False,4.33,25.68,AG1117,18.73,False,,False,CA,Mobile
TCK136227,2026-05-14,2026-05-14T05:53:00,Billing Inquiry,Question about subscription renewal,Customer is asking when their subscription will renew and at what price.,Closed,Provided renewal date and pricing details; customer confirmed satisfaction.,Low,Phone,phone,False,billing,free,resolved_agent,False,13.38,135.84,AG1046,10.79,False,,False,UK,Desktop
TCK137601,2026-05-14,2026-05-14T21:00:00,General Inquiry,Asking about loyalty program,Customer is asking about eligibility for the loyalty/rewards program.,Closed,Explained loyalty program eligibility and enrollment steps.,Low,Phone,phone,False,general_inquiry,free,resolved_agent,False,2.35,93.73,AG1003,11.18,False,,False,US,Desktop
TCK115981,2026-05-14,2026-05-14T14:16:00,Returns/Refunds,Return label not received,Customer has not received the return shipping label they requested.,Closed,Return label resent and delivery confirmed via tracking.,Medium,Chatbot,self_serve_bot,True,returns_refunds,paid_premium,resolved_bot,True,0.81,0.9,,0.21,False,,False,BR,Desktop
TCK137223,2026-05-16,2026-05-16T03:15:00,Technical Issue,Integration with third-party tool failing,Customer cannot connect their account to a third-party integration tool.,Closed,Reconnected the integration using updated API credentials.,Low,Chatbot,self_serve_bot,True,account_access,paid_premium,resolved_bot,True,0.14,0.38,,0.24,False,,False,FR,Mobile
TCK104469,2026-05-16,2026-05-16T14:25:00,Technical Issue,Unable to log in to account,Customer is unable to log in despite entering correct credentials and resetting password.,Closed,Reset password link was resent and login issue was resolved.,Medium,Chatbot,self_serve_bot,True,technical_issue,paid_basic,resolved_bot,True,0.43,0.44,,0.29,False,,False,IN,Desktop
TCK111852,2026-05-17,2026-05-17T23:50:00,Shipping Issue,Damaged item received,Customer received their order but the item arrived damaged.,Open,,Low,Community Forum,community_forum,True,shipping,paid_basic,escalated_to_agent,False,79.54,,AG1016,6.06,False,,False,CA,Desktop
TCK131725,2026-05-17,2026-05-17T06:11:00,General Inquiry,General feedback about service,Customer is providing general feedback about their experience.,Open,,High,Chatbot,self_serve_bot,True,general_inquiry,paid_basic,escalated_to_agent,False,0.18,,AG1110,3.64,False,,False,BR,Desktop
TCK103493,2026-05-17,2026-05-17T10:14:00,Technical Issue,Unable to log in to account,Customer is unable to log in despite entering correct credentials and resetting password.,Closed,Reset password link was resent and login issue was resolved.,Medium,Community Forum,community_forum,True,technical_issue,enterprise,resolved_bot,True,29.45,31.36,,0.91,True,5.0,False,BR,Mobile
TCK108718,2026-05-17,2026-05-17T03:17:00,Technical Issue,Integration with third-party tool failing,Customer cannot connect their account to a third-party integration tool.,Closed,Reconnected the integration using updated API credentials.,High,Email,email,False,technical_issue,paid_basic,resolved_agent,False,191.01,205.03,AG1092,7.19,True,4.0,False,FR,Mobile
TCK106948,2026-05-17,2026-05-17T18:18:00,Billing Inquiry,Invoice missing for last billing cycle,Customer did not receive an invoice for the most recent billing period.,Closed,Invoice was resent to the customer's email on file.,Low,Chatbot,self_serve_bot,True,billing,free,resolved_bot,True,0.34,0.55,,0.1,False,,False,IN,Desktop
TCK140758,2026-05-19,2026-05-19T15:22:00,Technical Issue,Page stuck on loading screen,Customer's page remains on a loading spinner indefinitely without resolving.,Closed,Page load issue resolved after updating the app to the latest version.,Low,Chatbot,self_serve_bot,True,technical_issue,paid_basic,resolved_bot,True,1.32,4.83,,0.24,False,,False,DE,Desktop
TCK137286,2026-05-19,2026-05-19T10:49:00,Returns/Refunds,Return window question,Customer is asking whether their item still qualifies for return.,Closed,Confirmed item is within return window and proceeded with return.,Low,Community Forum,community_forum,True,returns_refunds,free,resolved_bot,True,134.49,136.98,,0.29,False,,False,BR,Desktop
